"TYPE","id0","MEAN","STD","CNT","lemmas","definition","examples"
"src0","oewn-00104366-s",-2.111111111111111,1.0540925533894596,9.0,"['uncertain']","ambiguous (especially in the negative)","['she spoke in no uncertain terms']"
"src0","oewn-01933854-a",1.0,1.1547005383792515,7.0,"['intellectual', 'cerebral']","involving intelligence rather than emotions or instinct","['a cerebral approach to the problem', 'cerebral drama']"
"src0","oewn-15317305-n",0.1111111111111111,0.6009252125773316,9.0,"['turn', 'go', 'tour', 'spell']","a time period for working (after which you will be relieved by someone else)","[""it's my go"", 'a spell of work']"
"src0","oewn-10189653-n",0.36363636363636365,1.12006493318265,11.0,"['hire']","a newly hired employee","['the new hires need special training']"
"src0","oewn-02337347-a",-1.6666666666666667,1.118033988749895,9.0,"['subordinate']","subject or submissive to authority or the control of another","['a subordinate kingdom']"
"src0","oewn-01140308-n",1.3333333333333333,1.5811388300841898,9.0,"['reorganisation', 'shakeup', 'reorganization', 'shake-up']","the imposition of a new organization; organizing differently (often involving extensive and drastic changes)","['a committee was appointed to oversee the reorganization of the curriculum', 'top officials were forced out in the cabinet shakeup']"
"src0","oewn-06664322-n",0.8888888888888888,0.927960727138337,9.0,"['tip', 'lead', 'wind', 'confidential information', 'steer', 'hint']","an indication of potential opportunity","['he got a tip on the stock market', 'a good lead for a job']"
"src0","oewn-00350707-r",0.0,0.0,8.0,"['gloriously']","blessedly or wonderfully","['how gloriously happy she had been during those few fleeting moments of time']"
"src0","oewn-05713669-n",1.1111111111111112,1.4529663145135578,9.0,"['alertness', 'vigilance', 'watchfulness', 'wakefulness']","the process of paying close and continuous attention","['wakefulness, watchfulness, and bellicosity make a good hunter', 'vigilance is especially susceptible to fatigue']"
"src0","oewn-01537654-s",0.2,1.3984117975602022,10.0,"['abnormal']","much greater than the normal","['abnormal profits', 'abnormal ambition']"
"src0","oewn-00579075-v",0.2857142857142857,0.9511897312113419,7.0,"['mature']","become due for repayment","['These bonds mature in 2005']"
"src0","oewn-02744419-v",0.0,0.6324555320336759,6.0,"['spiral']","form a spiral","['The path spirals up the mountain']"
"src0","oewn-00649713-s",0.5454545454545454,1.2135597524338357,11.0,"['credible']","(a common but incorrect usage where `credulous' would be appropriate) credulous","['she was not the...credible fool he expected']"
"src0","oewn-01580464-s",0.2,0.6324555320336759,10.0,"['charming', 'wizard', 'magic', 'wizardly', 'witching', 'sorcerous', 'magical']","possessing or using or characteristic of or appropriate to supernatural powers","['charming incantations', 'magic signs that protect against adverse influence', 'a magical spell', ""'tis now the very witching time of night"", 'wizard wands', 'wizardly powers']"
"src0","oewn-01410376-v",0.7,0.9486832980505138,10.0,"['drive']","hit very hard, as by swinging a bat horizontally","['drive a ball']"
"src0","oewn-08667732-n",-0.1,0.737864787372622,10.0,"['hand']","a position given by its location to the side of an object","['objections were voiced on every hand']"
"src0","oewn-02531751-v",2.625,0.5175491695067657,8.0,"['reach', 'attain', 'achieve', 'accomplish']","to gain with effort","['she achieved her goal despite setbacks']"
"src0","oewn-00731071-v",0.5,1.4142135623730951,8.0,"['trace', 'follow']","follow, discover, or ascertain the course of development of something","['We must follow closely the economic development is Cuba', ""trace the student's progress"", ""trace one's ancestry""]"
"src0","oewn-00233353-a",0.375,0.9161253813129043,8.0,"['better']","(comparative of `good') changed for the better in health or fitness","['her health is better now', 'I feel better']"
"src0","oewn-01402230-v",1.125,0.9910312089651149,8.0,"['beat']","strike (a part of one's own body) repeatedly, as in great emotion or in accompaniment to music","[""beat one's breast"", ""beat one's foot rhythmically""]"
"src0","oewn-02013448-v",0.2,0.42163702135578396,10.0,"['leave', 'go away', 'go forth']","go away from a place","['At what time does your train leave?', ""She didn't leave until midnight"", 'The ship leaves at midnight']"
"src0","oewn-01520429-s",-0.4,1.5055453054181622,10.0,"['implicated', 'concerned']","culpably involved","['all those concerned in the bribery case have been identified', 'named three officials implicated in the plot', 'an innocent person implicated by circumstances in a crime']"
"src0","oewn-01876638-v",1.9,0.8755950357709131,10.0,"['push']","press against forcefully without moving","['she pushed against the wall with all her strength']"
"src0","oewn-01341128-s",1.4,1.349897115421106,10.0,"['intentional', 'knowing', 'deliberate']","characterized by conscious design or purpose","['intentional damage', 'a knowing act of fraud', 'a deliberate attempt to provoke a response']"
"src0","oewn-01843480-v",0.2222222222222222,0.8333333333333334,9.0,"['ride']","move like a floating object","['The moon rode high in the night sky']"
"src0","oewn-00155677-v",1.3,0.9486832980505138,10.0,"['accrue']","grow by addition","['The interest accrues']"
"src0","oewn-06796860-n",-0.625,0.9161253813129043,8.0,"['problem']","a question raised for consideration or solution","['our homework consisted of ten problems to solve']"
"src0","oewn-00287084-n",-0.25,0.4629100498862757,8.0,"['trip']","a light or nimble tread","[""he heard the trip of women's feet overhead""]"
"src0","oewn-01473564-s",0.0,0.0,9.0,"['true']","determined with reference to the earth's axis rather than the magnetic poles","['true north is geographic north']"
"src0","oewn-02023283-v",1.0,0.5773502691896257,7.0,"['muscle']","make one's way by force","['He muscled his way into the office']"
"src0","oewn-02234332-v",0.0,1.4907119849998598,10.0,"['fall', 'return', 'pass', 'devolve']","be inherited by","['The estate fell to my sister', 'The land returned to the family', 'The estate devolved to an heir that everybody had assumed to be dead']"
"src0","oewn-00671888-v",-0.3333333333333333,0.816496580927726,6.0,"['test']","undergo a test","[""She doesn't test well""]"
"src0","oewn-00280679-n",1.0,1.1832159566199232,11.0,"['movement', 'move', 'motion']","the act of changing location from one place to another","['police controlled the motion of the crowd', 'the movement of people from the farms to the cities', 'his move put him directly in my path']"
"src0","oewn-05825522-n",-0.1,0.7378647873726218,10.0,"['fact']","a piece of information about circumstances that exist or events that have occurred","['first you must collect all the facts of the case']"
"src0","oewn-02741772-v",0.875,1.1259916264596033,8.0,"['facilitate', 'help']","be of use","['This will help to prevent accidents']"
"src0","oewn-00348316-n",0.7777777777777778,1.092906420717,9.0,"['stirring']","agitating a liquid with an implement","['constant stirring prevents it from burning on the bottom of the pan']"
"src0","oewn-01848595-v",-0.4444444444444444,0.7264831572567789,9.0,"['cruise']","sail or travel about for pleasure, relaxation, or sightseeing","['We were cruising in the Caribbean']"
"src0","oewn-01567385-s",0.2222222222222222,0.8333333333333334,9.0,"['flying', 'fast-flying']","moving swiftly","['fast-flying planes', 'played the difficult passage with flying fingers']"
"src0","oewn-01323136-s",0.75,1.3887301496588271,8.0,"['clear', 'exculpated', 'absolved', 'exonerated', 'cleared', 'vindicated']","freed from any question of guilt","['is absolved from all blame', 'was now clear of the charge of cowardice', 'his official honor is vindicated']"
"src0","oewn-00115217-r",0.6363636363636364,1.026910636104941,11.0,"['officially']","in an official role","['officially, he is in charge', 'officially responsible']"
"src0","oewn-02304625-s",0.0,1.0954451150103321,11.0,"['standardized', 'standardised']","brought into conformity with a standard","['standardized education']"
"src0","oewn-00143024-v",0.1,0.31622776601683794,10.0,"['roll']","shape by rolling","['roll a cigarette']"
"src0","oewn-00419800-n",-0.5714285714285714,0.7867957924694431,7.0,"['despite']","contemptuous disregard","['she wanted neither favor nor despite']"
"src0","oewn-01574358-a",-0.1,1.1972189997378648,10.0,"['natural']","in accordance with nature; relating to or concerning nature","['a very natural development', 'our natural environment', 'natural science', 'natural resources', 'natural cliffs', 'natural phenomena']"
"src0","oewn-00043413-r",0.1111111111111111,0.33333333333333337,9.0,"['therefore', 'hence', 'thence', 'so', 'thus']","(used to introduce a logical conclusion) from that fact or reason or as a result","['therefore X must be true', 'the eggs were fresh and hence satisfactory', 'we were young and thence optimistic', 'it is late and thus we must go', 'the witness is biased and so cannot be trusted']"
"src0","oewn-04724415-n",1.2222222222222223,0.97182531580755,9.0,"['making', 'qualification']","an attribute that must be met or complied with and that fits a person for something","['her qualifications for the job are excellent', 'one of the qualifications for admission is an academic degree', 'she has the makings of fine musician']"
"src0","oewn-01876870-v",1.8888888888888888,0.927960727138337,9.0,"['push']","move strenuously and with effort","['The crowd pushed forward']"
"src0","oewn-02292312-a",0.0,0.0,10.0,"['written']","set down in writing in any of various ways","['written evidence']"
"src0","oewn-01616018-s",-1.4,1.429840705968481,10.0,"['corrupting', 'degrading']","harmful to the mind or morals","['corrupt judges and their corrupting influence', 'the vicious and degrading cult of violence']"
"src0","oewn-05164657-n",0.7777777777777778,1.2018504251546631,9.0,"['clout', 'pull']","special advantage or influence","[""the chairman's nephew has a lot of pull""]"
"src0","oewn-02727341-a",0.3,0.9486832980505138,10.0,"['economic']","of or relating to the science of economics","['economic theory']"
"src0","oewn-06745674-n",-0.125,0.8345229603962802,8.0,"['profession', 'professing']","an open avowal (true or false) of some belief or opinion","['a profession of disagreement']"
"src0","oewn-14046430-n",-0.25,1.164964745021435,8.0,"['wakefulness', 'sleeplessness']","a temporary state in which you are unable (or unwilling) to sleep","['accept your wakefulness and sleep in its own contrary way is more likely to come']"
"src0","oewn-00638777-v",0.6666666666666666,0.9999999999999999,9.0,"['build']","found or ground","[""build a defense on nothing but the accused person's reputation""]"
"src0","oewn-14017327-n",1.1111111111111112,0.927960727138337,9.0,"['play', 'free rein']","the removal of constraints","['he gave free rein to his impulses', ""they gave full play to the artist's talent""]"
"src0","oewn-02623851-v",0.0,0.7071067811865476,9.0,"['go']","pass, fare, or elapse; of a certain state of affairs or action","['How is it going?', 'The day went well until I got your call']"
"src0","oewn-00937468-a",-0.7272727272727273,1.1037127426019047,11.0,"['inexpensive', 'cheap']","relatively low in price or charging low prices","['it would have been cheap at twice the price', 'inexpensive family restaurants']"
"src0","oewn-01616581-a",0.0,2.23606797749979,9.0,"['obedient']","dutifully complying with the commands or instructions of those in authority","['an obedient soldier', 'obedient children', 'a little man obedient to his wife', 'the obedient colonies...are heavily taxed; the refractory remain unburdened']"
