"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-05713669-n","['alertness', 'vigilance', 'watchfulness', 'wakefulness']","the process of paying close and continuous attention","['wakefulness, watchfulness, and bellicosity make a good hunter', 'vigilance is especially susceptible to fatigue']","[]","[]","[]","[]"
"oewn-01537654-s","['abnormal']","much greater than the normal","['abnormal profits', 'abnormal ambition']","[]","[]","[]","[]"
"oewn-00579075-v","['mature']","become due for repayment","['These bonds mature in 2005']","[]","[]","[]","[]"
"oewn-02744419-v","['spiral']","form a spiral","['The path spirals up the mountain']","[]","[]","[]","[]"
"oewn-00649713-s","['credible']","(a common but incorrect usage where `credulous' would be appropriate) credulous","['she was not the...credible fool he expected']","[]","[]","[]","[]"
"oewn-01580464-s","['charming', 'wizard', 'magic', 'wizardly', 'witching', 'sorcerous', 'magical']","possessing or using or characteristic of or appropriate to supernatural powers","['charming incantations', 'magic signs that protect against adverse influence', 'a magical spell', ""'tis now the very witching time of night"", 'wizard wands', 'wizardly powers']","[]","[]","[]","[]"
"oewn-01410376-v","['drive']","hit very hard, as by swinging a bat horizontally","['drive a ball']","[]","[]","[]","[]"
"oewn-08667732-n","['hand']","a position given by its location to the side of an object","['objections were voiced on every hand']","[]","[]","[]","[]"
"oewn-02531751-v","['reach', 'attain', 'achieve', 'accomplish']","to gain with effort","['she achieved her goal despite setbacks']","[]","[]","[]","[]"
"oewn-00731071-v","['trace', 'follow']","follow, discover, or ascertain the course of development of something","['We must follow closely the economic development is Cuba', ""trace the student's progress"", ""trace one's ancestry""]","[]","[]","[]","[]"
"oewn-00233353-a","['better']","(comparative of `good') changed for the better in health or fitness","['her health is better now', 'I feel better']","['oewn-00233660-a']","[['worsened', 'worse']]","['changed for the worse in health or fitness']","[['I feel worse today', 'her cold is worse']]"
"oewn-01402230-v","['beat']","strike (a part of one's own body) repeatedly, as in great emotion or in accompaniment to music","[""beat one's breast"", ""beat one's foot rhythmically""]","[]","[]","[]","[]"
"oewn-02013448-v","['leave', 'go away', 'go forth']","go away from a place","['At what time does your train leave?', ""She didn't leave until midnight"", 'The ship leaves at midnight']","['oewn-02009962-v']","[['get', 'come', 'arrive']]","['reach a destination; arrive by movement or progress']","[[""She arrived home at 7 o'clock"", ""She didn't get to Chicago until after midnight""]]"
"oewn-01520429-s","['implicated', 'concerned']","culpably involved","['all those concerned in the bribery case have been identified', 'named three officials implicated in the plot', 'an innocent person implicated by circumstances in a crime']","[]","[]","[]","[]"
"oewn-01876638-v","['push']","press against forcefully without moving","['she pushed against the wall with all her strength']","[]","[]","[]","[]"
"oewn-01341128-s","['intentional', 'knowing', 'deliberate']","characterized by conscious design or purpose","['intentional damage', 'a knowing act of fraud', 'a deliberate attempt to provoke a response']","[]","[]","[]","[]"
"oewn-01843480-v","['ride']","move like a floating object","['The moon rode high in the night sky']","[]","[]","[]","[]"
"oewn-00155677-v","['accrue']","grow by addition","['The interest accrues']","[]","[]","[]","[]"
"oewn-06796860-n","['problem']","a question raised for consideration or solution","['our homework consisted of ten problems to solve']","[]","[]","[]","[]"
"oewn-00287084-n","['trip']","a light or nimble tread","[""he heard the trip of women's feet overhead""]","[]","[]","[]","[]"
"oewn-01473564-s","['true']","determined with reference to the earth's axis rather than the magnetic poles","['true north is geographic north']","[]","[]","[]","[]"
"oewn-02023283-v","['muscle']","make one's way by force","['He muscled his way into the office']","[]","[]","[]","[]"
"oewn-02234332-v","['fall', 'return', 'pass', 'devolve']","be inherited by","['The estate fell to my sister', 'The land returned to the family', 'The estate devolved to an heir that everybody had assumed to be dead']","[]","[]","[]","[]"
"oewn-00671888-v","['test']","undergo a test","[""She doesn't test well""]","[]","[]","[]","[]"
"oewn-00280679-n","['movement', 'move', 'motion']","the act of changing location from one place to another","['police controlled the motion of the crowd', 'the movement of people from the farms to the cities', 'his move put him directly in my path']","[]","[]","[]","[]"
"oewn-05825522-n","['fact']","a piece of information about circumstances that exist or events that have occurred","['first you must collect all the facts of the case']","[]","[]","[]","[]"
"oewn-02741772-v","['facilitate', 'help']","be of use","['This will help to prevent accidents']","[]","[]","[]","[]"
"oewn-00348316-n","['stirring']","agitating a liquid with an implement","['constant stirring prevents it from burning on the bottom of the pan']","[]","[]","[]","[]"
"oewn-01848595-v","['cruise']","sail or travel about for pleasure, relaxation, or sightseeing","['We were cruising in the Caribbean']","[]","[]","[]","[]"
"oewn-01567385-s","['flying', 'fast-flying']","moving swiftly","['fast-flying planes', 'played the difficult passage with flying fingers']","[]","[]","[]","[]"
"oewn-01323136-s","['clear', 'exculpated', 'absolved', 'exonerated', 'cleared', 'vindicated']","freed from any question of guilt","['is absolved from all blame', 'was now clear of the charge of cowardice', 'his official honor is vindicated']","[]","[]","[]","[]"
"oewn-00115217-r","['officially']","in an official role","['officially, he is in charge', 'officially responsible']","['oewn-00115368-r']","[['unofficially']]","['not in an official capacity']","[['unofficially, he serves as the treasurer']]"
"oewn-02304625-s","['standardized', 'standardised']","brought into conformity with a standard","['standardized education']","[]","[]","[]","[]"
"oewn-00143024-v","['roll']","shape by rolling","['roll a cigarette']","[]","[]","[]","[]"
"oewn-00419800-n","['despite']","contemptuous disregard","['she wanted neither favor nor despite']","[]","[]","[]","[]"
"oewn-01574358-a","['natural']","in accordance with nature; relating to or concerning nature","['a very natural development', 'our natural environment', 'natural science', 'natural resources', 'natural cliffs', 'natural phenomena']","['oewn-01574863-a']","[['unnatural']]","['not in accordance with or determined by nature; contrary to nature']","[['an unnatural death', ""the child's unnatural interest in death""]]"
"oewn-00043413-r","['therefore', 'hence', 'thence', 'so', 'thus']","(used to introduce a logical conclusion) from that fact or reason or as a result","['therefore X must be true', 'the eggs were fresh and hence satisfactory', 'we were young and thence optimistic', 'it is late and thus we must go', 'the witness is biased and so cannot be trusted']","[]","[]","[]","[]"
"oewn-04724415-n","['making', 'qualification']","an attribute that must be met or complied with and that fits a person for something","['her qualifications for the job are excellent', 'one of the qualifications for admission is an academic degree', 'she has the makings of fine musician']","[]","[]","[]","[]"
"oewn-01876870-v","['push']","move strenuously and with effort","['The crowd pushed forward']","[]","[]","[]","[]"
"oewn-02292312-a","['written']","set down in writing in any of various ways","['written evidence']","['oewn-02291437-a']","[['spoken']]","['uttered through the medium of speech or characterized by speech; sometimes used in combination']","[['a spoken message', 'the spoken language', 'a soft-spoken person', 'sharp-spoken']]"
"oewn-01616018-s","['corrupting', 'degrading']","harmful to the mind or morals","['corrupt judges and their corrupting influence', 'the vicious and degrading cult of violence']","[]","[]","[]","[]"
"oewn-05164657-n","['clout', 'pull']","special advantage or influence","[""the chairman's nephew has a lot of pull""]","[]","[]","[]","[]"
"oewn-02727341-a","['economic']","of or relating to the science of economics","['economic theory']","[]","[]","[]","[]"
"oewn-06745674-n","['profession', 'professing']","an open avowal (true or false) of some belief or opinion","['a profession of disagreement']","[]","[]","[]","[]"
"oewn-14046430-n","['wakefulness', 'sleeplessness']","a temporary state in which you are unable (or unwilling) to sleep","['accept your wakefulness and sleep in its own contrary way is more likely to come']","['oewn-14053917-n']","[['drowsiness', 'sleepiness', 'somnolence']]","['a very sleepy state']","[['sleepiness causes many driving accidents']]"
"oewn-00638777-v","['build']","found or ground","[""build a defense on nothing but the accused person's reputation""]","[]","[]","[]","[]"
"oewn-14017327-n","['play', 'free rein']","the removal of constraints","['he gave free rein to his impulses', ""they gave full play to the artist's talent""]","[]","[]","[]","[]"
"oewn-02623851-v","['go']","pass, fare, or elapse; of a certain state of affairs or action","['How is it going?', 'The day went well until I got your call']","[]","[]","[]","[]"
"oewn-00937468-a","['inexpensive', 'cheap']","relatively low in price or charging low prices","['it would have been cheap at twice the price', 'inexpensive family restaurants']","['oewn-00936423-a']","[['expensive']]","['high in price or charging high prices']","[['expensive clothes', 'an expensive shop']]"
"oewn-01616581-a","['obedient']","dutifully complying with the commands or instructions of those in authority","['an obedient soldier', 'obedient children', 'a little man obedient to his wife', 'the obedient colonies...are heavily taxed; the refractory remain unburdened']","['oewn-01618017-a']","[['disobedient']]","['not obeying or complying with commands of those in authority']","[['disobedient children']]"
"oewn-02603598-v","['play']","behave in a certain way","['play safe', 'play it safe', 'play fair']","[]","[]","[]","[]"
